time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2016-11-29 00:00:00,2.9,1.0,87.0,,,260.0,5.4,,1032.0,,
2016-11-29 01:00:00,2.8,1.3,90.0,,,240.0,9.4,,1031.5,,
2016-11-29 02:00:00,2.8,1.3,90.0,,,250.0,7.6,,1031.1,,
2016-11-29 03:00:00,3.7,0.9,82.0,,,290.0,5.4,,1030.8,,
2016-11-29 04:00:00,4.0,1.7,85.0,,,250.0,14.8,,1030.6,,
2016-11-29 05:00:00,3.8,2.0,88.0,,,250.0,16.6,,1030.3,,
2016-11-29 06:00:00,4.1,2.1,87.0,,,250.0,16.6,,1030.2,,
2016-11-29 07:00:00,3.7,2.1,89.0,,,260.0,18.4,,1030.3,,
2016-11-29 08:00:00,3.7,1.9,88.0,,,260.0,18.4,,1030.4,,
2016-11-29 09:00:00,2.6,1.4,92.0,,,270.0,18.4,,1030.2,,
2016-11-29 10:00:00,3.8,1.7,86.0,,,260.0,25.9,,1030.1,,
2016-11-29 11:00:00,5.6,2.1,78.0,,,260.0,29.5,,1029.8,,
2016-11-29 12:00:00,6.6,2.7,76.0,,,250.0,24.1,,1029.2,,
2016-11-29 13:00:00,7.3,3.2,75.0,,,260.0,25.9,,1028.7,,
2016-11-29 14:00:00,6.7,3.5,80.0,,,270.0,16.6,,1028.9,,
2016-11-29 15:00:00,6.4,4.1,85.0,,,260.0,24.1,,1028.5,,
2016-11-29 16:00:00,6.9,4.6,85.0,,,270.0,24.1,,1028.5,,
2016-11-29 17:00:00,5.1,3.6,90.0,,,260.0,18.4,,1028.9,,
2016-11-29 18:00:00,5.2,4.2,93.0,,,260.0,18.4,,1028.9,,
2016-11-29 19:00:00,5.2,4.2,93.0,,,260.0,22.3,,1029.2,,
2016-11-29 20:00:00,5.6,3.3,85.0,,,220.0,9.4,,1029.7,,
2016-11-29 21:00:00,5.6,3.6,87.0,,,230.0,16.6,,1029.5,,
2016-11-29 22:00:00,5.2,2.2,81.0,,,230.0,20.5,,1030.1,,
2016-11-29 23:00:00,5.1,1.9,80.0,,,240.0,24.1,,1029.9,,
2016-11-30 00:00:00,3.8,1.7,86.0,,,240.0,20.5,,1029.9,,
2016-11-30 01:00:00,3.8,1.3,84.0,,,240.0,22.3,,1029.5,,
2016-11-30 02:00:00,2.6,1.0,89.0,,,250.0,14.8,,1029.4,,
2016-11-30 03:00:00,2.5,1.0,90.0,,,260.0,20.5,,1029.4,,
2016-11-30 04:00:00,3.7,1.9,88.0,,,250.0,20.5,,1028.9,,
2016-11-30 05:00:00,4.6,2.3,85.0,,,250.0,24.1,,1028.4,,
2016-11-30 06:00:00,5.2,2.6,83.0,,,250.0,18.4,,1028.5,,
2016-11-30 07:00:00,5.6,2.8,82.0,,,250.0,20.5,,1028.2,,
2016-11-30 08:00:00,5.4,2.6,82.0,,,260.0,20.5,,1028.6,,
2016-11-30 09:00:00,5.4,2.4,81.0,,,250.0,14.8,,1028.5,,
2016-11-30 10:00:00,6.7,3.0,77.0,,,250.0,24.1,,1028.0,,
2016-11-30 11:00:00,7.5,3.2,74.0,,,270.0,22.3,,1027.9,,
2016-11-30 12:00:00,7.8,3.5,74.0,,,270.0,25.9,,1027.2,,
2016-11-30 13:00:00,9.1,3.9,70.0,,,270.0,33.5,,1026.7,,
2016-11-30 14:00:00,9.6,4.4,70.0,,,270.0,24.1,,1026.2,,
2016-11-30 15:00:00,10.0,4.6,69.0,,,290.0,31.7,,1025.8,,
2016-11-30 16:00:00,10.0,4.8,70.0,,,280.0,31.7,,1025.9,,
2016-11-30 17:00:00,9.4,4.6,72.0,,,270.0,24.1,,1026.0,,
2016-11-30 18:00:00,9.8,3.8,66.0,,,290.0,24.1,,1026.0,,
2016-11-30 19:00:00,9.8,4.0,67.0,,,280.0,25.9,,1026.1,,
2016-11-30 20:00:00,8.5,3.7,72.0,,,260.0,18.4,,1026.5,,
2016-11-30 21:00:00,9.2,3.8,69.0,,,280.0,22.3,,1026.3,,
2016-11-30 22:00:00,7.8,4.4,79.0,,,260.0,18.4,,1026.4,,
2016-11-30 23:00:00,9.3,5.5,77.0,,,270.0,27.7,,1026.3,,
2016-12-01 00:00:00,9.0,5.4,78.0,,,260.0,24.1,,1026.0,,
2016-12-01 01:00:00,9.6,5.6,76.0,,,270.0,22.3,,1025.5,,
2016-12-01 02:00:00,8.6,5.0,78.0,,,220.0,13.0,,1025.5,,
2016-12-01 03:00:00,8.7,5.4,80.0,,,250.0,18.4,,1025.5,,
2016-12-01 04:00:00,9.9,5.3,73.0,,,270.0,22.3,,1025.5,,
2016-12-01 05:00:00,10.0,4.8,70.0,,,270.0,20.5,,1025.1,,
2016-12-01 06:00:00,8.9,4.9,76.0,,,250.0,9.4,,1025.4,,
2016-12-01 07:00:00,8.7,4.9,77.0,,,260.0,16.6,,1025.2,,
2016-12-01 08:00:00,9.4,3.8,68.0,,,270.0,14.8,,1025.5,,
2016-12-01 09:00:00,8.9,3.9,71.0,,,260.0,16.6,,1025.8,,
2016-12-01 10:00:00,9.4,4.4,71.0,,,260.0,14.8,,1025.9,,
2016-12-01 11:00:00,10.3,4.9,69.0,,,250.0,13.0,,1026.0,,
2016-12-01 12:00:00,11.5,4.2,61.0,,,280.0,16.6,,1025.8,,
2016-12-01 13:00:00,11.7,4.2,60.0,,,290.0,20.5,,1025.5,,
2016-12-01 14:00:00,11.4,4.4,62.0,,,290.0,20.5,,1025.4,,
2016-12-01 15:00:00,11.0,4.5,64.0,,,290.0,18.4,,1025.4,,
2016-12-01 16:00:00,10.9,4.6,65.0,,,290.0,16.6,,1025.8,,
2016-12-01 17:00:00,9.8,4.8,71.0,,,280.0,11.2,,1026.1,,
2016-12-01 18:00:00,10.0,5.2,72.0,,,300.0,13.0,,1026.3,,
2016-12-01 19:00:00,9.2,4.4,72.0,,,280.0,16.6,,1026.6,,
2016-12-01 20:00:00,6.2,2.7,78.0,,,260.0,14.8,,1026.7,,
2016-12-01 21:00:00,8.5,3.7,72.0,,,290.0,14.8,,1026.8,,
2016-12-01 22:00:00,7.1,3.5,78.0,,,280.0,18.4,,1026.7,,
2016-12-01 23:00:00,6.4,3.9,84.0,,,280.0,13.0,,1026.8,,
2016-12-02 00:00:00,7.2,3.6,78.0,,,300.0,13.0,,1026.8,,
2016-12-02 01:00:00,6.4,3.6,82.0,,,310.0,9.4,,1026.7,,
2016-12-02 02:00:00,4.6,2.6,87.0,,,250.0,14.8,,1026.9,,
2016-12-02 03:00:00,5.9,3.1,82.0,,,280.0,14.8,,1026.7,,
2016-12-02 04:00:00,5.7,2.7,81.0,,,300.0,9.4,,1026.9,,
2016-12-02 05:00:00,3.8,2.5,91.0,,,280.0,3.6,,1027.2,,
2016-12-02 06:00:00,5.7,3.2,84.0,,,280.0,9.4,,1027.2,,17.0
2016-12-02 07:00:00,6.2,3.4,82.0,,,310.0,9.4,,1027.2,,
2016-12-02 08:00:00,6.1,3.8,85.0,,,290.0,5.4,,1027.5,,
2016-12-02 09:00:00,6.2,4.0,86.0,,,280.0,7.6,,1028.0,,
2016-12-02 10:00:00,6.1,3.9,86.0,,,290.0,7.6,,1028.0,,
2016-12-02 11:00:00,6.6,4.8,88.0,,,260.0,11.2,,1028.3,,
2016-12-02 12:00:00,7.3,4.9,85.0,,,270.0,9.4,,1028.1,,
2016-12-02 13:00:00,8.1,5.2,82.0,,,290.0,3.6,,1027.9,,
2016-12-02 14:00:00,8.4,5.2,80.0,,,280.0,1.8,,1027.6,,
2016-12-02 15:00:00,6.5,4.5,87.0,,,220.0,3.6,,1027.6,,
2016-12-02 16:00:00,4.9,4.5,97.0,,,330.0,1.8,,1027.8,,
2016-12-02 17:00:00,3.9,3.3,96.0,,,290.0,1.8,,1027.8,,
2016-12-02 18:00:00,3.6,3.3,98.0,,,270.0,3.6,,1027.9,,
2016-12-02 19:00:00,3.6,3.6,100.0,,,330.0,1.8,,1028.1,,
2016-12-02 20:00:00,3.6,3.5,99.0,,,280.0,5.4,,1027.9,,5.0
2016-12-02 21:00:00,2.1,1.7,97.0,,,290.0,5.4,,1027.7,,5.0
2016-12-02 22:00:00,1.9,1.9,100.0,,,320.0,3.6,,1027.7,,8.0
2016-12-02 23:00:00,3.0,3.0,100.0,,,350.0,3.6,,1027.8,,5.0
2016-12-03 00:00:00,4.3,4.3,100.0,,,160.0,5.4,,1027.9,,8.0
2016-12-03 01:00:00,3.5,3.4,99.0,,,300.0,3.6,,1027.6,,5.0
2016-12-03 02:00:00,2.9,2.9,100.0,,,300.0,3.6,,1027.3,,5.0
2016-12-03 03:00:00,1.5,1.5,100.0,,,310.0,5.4,,1027.4,,5.0
2016-12-03 04:00:00,2.3,2.3,100.0,,,270.0,11.2,,1027.1,,5.0
2016-12-03 05:00:00,1.9,1.9,100.0,,,260.0,5.4,,1027.0,,5.0
2016-12-03 06:00:00,1.7,1.7,100.0,,,280.0,9.4,,1027.0,,5.0
2016-12-03 07:00:00,0.7,0.7,100.0,,,300.0,7.6,,1027.0,,5.0
2016-12-03 08:00:00,0.6,0.6,100.0,,,270.0,7.6,,1027.2,,5.0
2016-12-03 09:00:00,0.8,0.8,100.0,,,270.0,9.4,,1027.4,,5.0
2016-12-03 10:00:00,0.9,0.9,100.0,,,310.0,3.6,,1027.5,,
2016-12-03 11:00:00,2.4,2.4,100.0,,,250.0,7.6,,1027.6,,
2016-12-03 12:00:00,3.7,3.7,100.0,,,360.0,1.8,,1027.4,,
2016-12-03 13:00:00,5.4,5.0,97.0,,,250.0,3.6,,1027.1,,
2016-12-03 14:00:00,5.6,4.9,95.0,,,270.0,7.6,,1026.9,,
2016-12-03 15:00:00,5.4,4.7,95.0,,,290.0,3.6,,1026.9,,
2016-12-03 16:00:00,5.0,4.6,97.0,,,170.0,3.6,,1027.1,,
2016-12-03 17:00:00,4.4,4.1,98.0,,,260.0,5.4,,1027.3,,
2016-12-03 18:00:00,4.3,4.2,99.0,,,280.0,5.4,,1027.5,,
2016-12-03 19:00:00,4.3,4.0,98.0,,,270.0,1.8,,1027.7,,
2016-12-03 20:00:00,3.6,3.5,99.0,,,260.0,3.6,,1027.7,,
2016-12-03 21:00:00,4.2,3.8,97.0,,,270.0,3.6,,1027.8,,
2016-12-03 22:00:00,3.2,3.1,99.0,,,220.0,7.6,,1027.8,,
2016-12-03 23:00:00,2.6,2.5,99.0,,,310.0,3.6,,1027.9,,
2016-12-04 00:00:00,2.3,2.2,99.0,,,290.0,3.6,,1028.1,,
2016-12-04 01:00:00,1.6,1.5,99.0,,,10.0,3.6,,1028.0,,
2016-12-04 02:00:00,1.9,1.9,100.0,,,360.0,3.6,,1027.8,,
2016-12-04 03:00:00,2.4,2.4,100.0,,,310.0,3.6,,1027.8,,
2016-12-04 04:00:00,2.8,2.7,99.0,,,270.0,3.6,,1027.7,,
2016-12-04 05:00:00,3.0,2.9,99.0,,,350.0,3.6,,1027.9,,
2016-12-04 06:00:00,3.6,3.0,96.0,,,270.0,7.6,,1027.8,,
2016-12-04 07:00:00,3.7,2.4,91.0,,,280.0,1.8,,1028.0,,
2016-12-04 08:00:00,3.8,2.6,92.0,,,260.0,7.6,,1028.3,,
2016-12-04 09:00:00,3.6,2.1,90.0,,,280.0,7.6,,1028.5,,
2016-12-04 10:00:00,3.3,1.7,89.0,,,0.0,0.0,,1028.6,,
2016-12-04 11:00:00,3.8,2.2,89.0,,,240.0,3.6,,1028.6,,
2016-12-04 12:00:00,5.6,1.3,74.0,,,90.0,1.8,,1028.4,,
2016-12-04 13:00:00,5.5,-0.1,67.0,,,350.0,1.8,,1027.9,,
2016-12-04 14:00:00,4.5,0.3,74.0,,,80.0,3.6,,1027.7,,
2016-12-04 15:00:00,4.3,1.2,80.0,,,40.0,3.6,,1027.4,,
2016-12-04 16:00:00,3.5,2.3,92.0,,,10.0,5.4,,1027.4,,
2016-12-04 17:00:00,3.2,1.7,90.0,,,360.0,5.4,,1027.5,,
2016-12-04 18:00:00,3.2,1.6,89.0,,,270.0,3.6,,1027.7,,
2016-12-04 19:00:00,4.3,1.3,81.0,,,190.0,9.4,,1027.8,,
2016-12-04 20:00:00,0.9,-0.7,89.0,,,270.0,3.6,,1027.8,,
2016-12-04 21:00:00,-0.4,-0.7,98.0,,,340.0,3.6,,1027.6,,
2016-12-04 22:00:00,-1.7,-2.0,98.0,,,350.0,3.6,,1027.4,,
2016-12-04 23:00:00,-1.7,-2.0,98.0,,,350.0,3.6,,1027.2,,
2016-12-05 00:00:00,-2.0,-2.1,99.0,,,290.0,1.8,,1027.1,,
2016-12-05 01:00:00,-2.4,-2.5,99.0,,,290.0,5.4,,1026.7,,
2016-12-05 02:00:00,-1.9,-1.9,100.0,,,300.0,3.6,,1026.6,,
2016-12-05 03:00:00,-2.3,-2.4,99.0,,,300.0,5.4,,1026.4,,
2016-12-05 04:00:00,-2.7,-3.0,98.0,,,280.0,5.4,,1026.1,,
2016-12-05 05:00:00,-2.6,-2.6,100.0,,,290.0,7.6,,1025.9,,
2016-12-05 06:00:00,-3.7,-4.0,98.0,,,300.0,5.4,,1025.8,,
2016-12-05 07:00:00,-3.2,-3.5,98.0,,,290.0,7.6,,1025.8,,
2016-12-05 08:00:00,-3.6,-4.1,96.0,,,280.0,9.4,,1025.8,,
2016-12-05 09:00:00,-3.6,-3.9,98.0,,,280.0,9.4,,1025.7,,
2016-12-05 10:00:00,-2.4,-2.7,98.0,,,300.0,5.4,,1025.9,,
2016-12-05 11:00:00,-0.3,-0.4,99.0,,,280.0,7.6,,1026.1,,
2016-12-05 12:00:00,1.6,1.0,96.0,,,280.0,5.4,,1025.7,,
2016-12-05 13:00:00,2.1,1.2,94.0,,,310.0,1.8,,1025.5,,
2016-12-05 14:00:00,2.0,1.3,95.0,,,270.0,3.6,,1025.1,,
2016-12-05 15:00:00,1.0,-0.2,92.0,,,280.0,3.6,,1025.1,,
2016-12-05 16:00:00,-0.3,-0.6,98.0,,,310.0,5.4,,1025.0,,5.0
2016-12-05 17:00:00,-1.3,-1.6,98.0,,,290.0,1.8,,1025.0,,
2016-12-05 18:00:00,-1.4,-1.4,100.0,,,270.0,7.6,,1025.1,,
2016-12-05 19:00:00,-1.5,-1.8,98.0,,,290.0,3.6,,1025.1,,
2016-12-05 20:00:00,-1.8,-1.9,99.0,,,280.0,5.4,,1025.1,,
2016-12-05 21:00:00,-1.4,-1.5,99.0,,,40.0,9.4,,1024.6,,
2016-12-05 22:00:00,-2.0,-2.3,98.0,,,290.0,5.4,,1024.7,,5.0
2016-12-05 23:00:00,-2.3,-2.3,100.0,,,270.0,9.4,,1024.7,,5.0
2016-12-06 00:00:00,-2.7,-2.7,100.0,,,260.0,7.6,,1024.5,,
2016-12-06 01:00:00,-2.3,-2.4,99.0,,,280.0,9.4,,1024.7,,
2016-12-06 02:00:00,-2.3,-2.3,100.0,,,290.0,7.6,,1024.4,,5.0
2016-12-06 03:00:00,-1.8,-2.1,98.0,,,280.0,11.2,,1024.7,,5.0
2016-12-06 04:00:00,-2.3,-2.3,100.0,,,280.0,11.2,,1023.8,,5.0
2016-12-06 05:00:00,-2.8,-3.1,98.0,,,280.0,7.6,,1023.5,,5.0
2016-12-06 06:00:00,-1.6,-1.6,100.0,,,290.0,9.4,,1023.4,,
2016-12-06 07:00:00,-0.6,-0.6,100.0,,,290.0,5.4,,1023.5,,
2016-12-06 08:00:00,0.1,0.1,100.0,,,300.0,3.6,,1023.6,,
2016-12-06 09:00:00,0.1,0.1,100.0,,,270.0,3.6,,1023.5,,
2016-12-06 10:00:00,0.4,0.4,100.0,,,290.0,1.8,,1023.5,,
2016-12-06 11:00:00,1.0,1.0,100.0,,,290.0,1.8,,1023.4,,
2016-12-06 12:00:00,1.6,1.5,99.0,,,270.0,7.6,,1023.1,,
2016-12-06 13:00:00,2.1,2.0,99.0,,,310.0,3.6,,1022.4,,
2016-12-06 14:00:00,2.6,2.5,99.0,,,300.0,3.6,,1021.9,,
2016-12-06 15:00:00,3.0,2.9,99.0,,,300.0,1.8,,1021.2,,8.0
2016-12-06 16:00:00,2.5,2.4,99.0,,,260.0,5.4,,1021.1,,8.0
2016-12-06 17:00:00,2.7,2.6,99.0,,,280.0,3.6,,1020.5,,8.0
2016-12-06 18:00:00,2.7,2.6,99.0,,,270.0,1.8,,1019.7,,7.0
2016-12-06 19:00:00,2.8,2.8,100.0,,,0.0,0.0,,1019.3,,
2016-12-06 20:00:00,3.0,3.0,100.0,,,290.0,1.8,,1018.2,,
2016-12-06 21:00:00,3.5,3.5,100.0,,,340.0,5.4,,1017.7,,
2016-12-06 22:00:00,3.8,3.8,100.0,,,270.0,7.6,,1017.0,,5.0
2016-12-06 23:00:00,4.2,4.2,100.0,,,310.0,1.8,,1016.4,,
2016-12-07 00:00:00,4.6,4.6,100.0,,,280.0,1.8,,1016.0,,5.0
2016-12-07 01:00:00,4.4,4.4,100.0,,,280.0,1.8,,1015.1,,5.0
2016-12-07 02:00:00,4.8,4.8,100.0,,,40.0,3.6,,1014.6,,
2016-12-07 03:00:00,6.5,6.5,100.0,,,330.0,7.6,,1014.1,,
2016-12-07 04:00:00,10.9,10.3,96.0,,,280.0,16.6,,1013.5,,
2016-12-07 05:00:00,11.4,10.1,92.0,,,260.0,16.6,,1013.1,,
2016-12-07 06:00:00,11.5,10.2,92.0,,,240.0,25.9,,1012.6,,
2016-12-07 07:00:00,12.1,10.3,89.0,,,240.0,31.7,,1012.5,,
2016-12-07 08:00:00,12.3,10.4,88.0,,,230.0,37.1,,1011.8,,
2016-12-07 09:00:00,12.2,10.4,89.0,,,230.0,40.7,,1011.7,,
2016-12-07 10:00:00,12.9,11.0,88.0,,,230.0,18.4,,1012.1,,
2016-12-07 11:00:00,13.3,11.4,88.0,,,230.0,38.9,,1011.2,,
2016-12-07 12:00:00,13.7,11.4,86.0,,,250.0,22.3,,1010.8,,
2016-12-07 13:00:00,13.9,11.2,84.0,,,240.0,40.7,,1009.7,,
2016-12-07 14:00:00,13.7,11.2,85.0,,,250.0,33.5,,1009.2,,
2016-12-07 15:00:00,13.4,12.0,91.0,,,270.0,18.4,,1009.3,,
2016-12-07 16:00:00,14.3,12.2,87.0,,,250.0,40.7,,1008.9,,
2016-12-07 17:00:00,14.8,11.9,83.0,,,240.0,40.7,,1008.9,,
2016-12-07 18:00:00,14.7,11.8,83.0,,,250.0,38.9,,1009.3,,
2016-12-07 19:00:00,14.6,11.7,83.0,,,260.0,42.5,,1010.2,,
2016-12-07 20:00:00,14.7,11.7,82.0,,,270.0,38.9,,1011.1,,
2016-12-07 21:00:00,14.6,11.7,83.0,,,260.0,35.3,,1011.8,,
2016-12-07 22:00:00,13.5,10.5,82.0,,,260.0,35.3,,1012.4,,
2016-12-07 23:00:00,12.0,9.4,84.0,,,260.0,25.9,,1013.4,,
2016-12-08 00:00:00,12.0,9.9,87.0,,,260.0,31.7,,1013.7,,
2016-12-08 01:00:00,11.4,9.1,86.0,,,260.0,38.9,,1014.1,,
2016-12-08 02:00:00,11.0,9.1,88.0,,,260.0,37.1,,1014.0,,
2016-12-08 03:00:00,10.6,8.5,87.0,,,260.0,38.9,,1014.3,,
2016-12-08 04:00:00,10.9,8.8,87.0,,,260.0,33.5,,1014.3,,
2016-12-08 05:00:00,11.2,8.9,86.0,,,270.0,37.1,,1014.0,,
2016-12-08 06:00:00,10.6,8.5,87.0,,,250.0,37.1,,1013.4,,
2016-12-08 07:00:00,10.7,8.3,85.0,,,260.0,20.5,,1015.0,,
2016-12-08 08:00:00,9.3,7.6,89.0,,,240.0,9.4,,1016.4,,
2016-12-08 09:00:00,9.0,7.8,92.0,,,260.0,11.2,,1016.6,,
2016-12-08 10:00:00,10.2,8.6,90.0,,,270.0,14.8,,1016.2,,
2016-12-08 11:00:00,10.2,8.5,89.0,,,260.0,14.8,,1016.7,,
2016-12-08 12:00:00,10.1,8.4,89.0,,,250.0,20.5,,1016.9,,
2016-12-08 13:00:00,10.9,8.6,86.0,,,250.0,20.5,,1016.8,,
2016-12-08 14:00:00,10.6,8.5,87.0,,,250.0,22.3,,1017.3,,
2016-12-08 15:00:00,8.6,7.1,90.0,,,250.0,9.4,,1017.4,,
2016-12-08 16:00:00,8.3,7.2,93.0,,,250.0,16.6,,1017.2,,
2016-12-08 17:00:00,8.8,7.6,92.0,,,260.0,22.3,,1017.8,,
2016-12-08 18:00:00,6.6,5.5,93.0,,,250.0,14.8,,1018.7,,
2016-12-08 19:00:00,7.2,6.3,94.0,,,240.0,16.6,,1019.4,,
2016-12-08 20:00:00,8.7,7.3,91.0,,,270.0,29.5,,1019.6,,
2016-12-08 21:00:00,7.7,6.9,95.0,,,260.0,13.0,,1019.2,,
2016-12-08 22:00:00,6.5,5.9,96.0,,,230.0,14.8,,1018.9,,
2016-12-08 23:00:00,6.6,6.2,97.0,,,260.0,25.9,,1020.0,,
2016-12-09 00:00:00,8.2,7.1,93.0,,,270.0,20.5,,1019.2,,
2016-12-09 01:00:00,7.5,7.1,97.0,,,260.0,13.0,,1018.9,,
2016-12-09 02:00:00,6.5,5.9,96.0,,,240.0,7.6,,1018.1,,
2016-12-09 03:00:00,7.6,6.9,95.0,,,160.0,1.8,,1017.9,,
2016-12-09 04:00:00,8.1,7.3,95.0,,,210.0,9.4,,1016.9,,7.0
2016-12-09 05:00:00,8.2,7.1,93.0,,,130.0,7.6,,1015.8,,17.0
2016-12-09 06:00:00,7.9,7.3,96.0,,,80.0,7.6,,1015.2,,
2016-12-09 07:00:00,7.4,7.3,99.0,,,360.0,5.4,,1014.2,,7.0
2016-12-09 08:00:00,7.6,7.5,99.0,,,180.0,3.6,,1013.2,,
2016-12-09 09:00:00,7.9,7.9,100.0,,,40.0,5.4,,1013.1,,
2016-12-09 10:00:00,11.3,10.5,95.0,,,280.0,7.6,,1013.2,,
2016-12-09 11:00:00,11.8,10.9,94.0,,,240.0,13.0,,1013.2,,
2016-12-09 12:00:00,12.3,11.0,92.0,,,250.0,14.8,,1013.1,,
2016-12-09 13:00:00,12.7,10.9,89.0,,,250.0,18.4,,1012.6,,
2016-12-09 14:00:00,12.9,10.4,85.0,,,250.0,16.6,,1012.7,,
2016-12-09 15:00:00,12.8,10.2,84.0,,,240.0,29.5,,1011.9,,
2016-12-09 16:00:00,12.2,9.8,85.0,,,250.0,29.5,,1011.8,,
2016-12-09 17:00:00,11.8,9.2,84.0,,,250.0,22.3,,1011.8,,
2016-12-09 18:00:00,11.7,9.1,84.0,,,240.0,20.5,,1011.7,,
2016-12-09 19:00:00,11.4,9.1,86.0,,,240.0,14.8,,1011.6,,
2016-12-09 20:00:00,11.6,9.0,84.0,,,240.0,25.9,,1011.6,,
2016-12-09 21:00:00,11.2,8.9,86.0,,,240.0,20.5,,1011.9,,
2016-12-09 22:00:00,10.7,8.3,85.0,,,250.0,24.1,,1012.1,,17.0
2016-12-09 23:00:00,11.5,8.4,81.0,,,250.0,35.3,,1012.0,,
2016-12-10 00:00:00,10.2,9.0,92.0,,,250.0,33.5,,1012.2,,
2016-12-10 01:00:00,8.4,7.0,91.0,,,250.0,20.5,,1012.1,,
2016-12-10 02:00:00,8.7,7.3,91.0,,,250.0,27.7,,1011.9,,
2016-12-10 03:00:00,8.9,7.3,90.0,,,260.0,25.9,,1011.9,,
2016-12-10 04:00:00,9.0,6.8,86.0,,,260.0,31.7,,1012.1,,
2016-12-10 05:00:00,9.0,6.8,86.0,,,270.0,24.1,,1012.1,,
2016-12-10 06:00:00,8.3,6.4,88.0,,,250.0,37.1,,1011.9,,
2016-12-10 07:00:00,8.0,6.1,88.0,,,260.0,35.3,,1011.7,,
2016-12-10 08:00:00,7.9,5.5,85.0,,,260.0,35.3,,1012.0,,
2016-12-10 09:00:00,7.7,5.7,87.0,,,250.0,24.1,,1012.7,,
2016-12-10 10:00:00,8.4,6.4,87.0,,,260.0,25.9,,1013.7,,
2016-12-10 11:00:00,9.1,6.5,84.0,,,240.0,20.5,,1013.7,,
2016-12-10 12:00:00,9.8,6.7,81.0,,,250.0,25.9,,1013.7,,
2016-12-10 13:00:00,9.9,6.6,80.0,,,250.0,29.5,,1013.2,,7.0
2016-12-10 14:00:00,10.0,6.5,79.0,,,250.0,31.7,,1013.1,,
2016-12-10 15:00:00,9.3,6.6,83.0,,,250.0,24.1,,1012.9,,
2016-12-10 16:00:00,8.7,6.3,85.0,,,250.0,27.7,,1012.8,,
2016-12-10 17:00:00,8.1,5.9,86.0,,,260.0,16.6,,1012.7,,
2016-12-10 18:00:00,8.1,6.9,92.0,,,270.0,16.6,,1012.6,,
2016-12-10 19:00:00,6.1,5.1,93.0,,,250.0,14.8,,1012.9,,
2016-12-10 20:00:00,5.6,4.6,93.0,,,250.0,14.8,,1012.8,,
2016-12-10 21:00:00,5.2,4.2,93.0,,,260.0,16.6,,1013.0,,
2016-12-10 22:00:00,5.1,4.5,96.0,,,260.0,16.6,,1013.0,,
2016-12-10 23:00:00,6.0,4.6,91.0,,,250.0,20.5,,1013.1,,
2016-12-11 00:00:00,4.8,3.6,92.0,,,250.0,16.6,,1013.5,,
2016-12-11 01:00:00,5.5,4.5,93.0,,,250.0,18.4,,1013.8,,
2016-12-11 02:00:00,5.4,4.0,91.0,,,250.0,20.5,,1013.9,,
2016-12-11 03:00:00,4.6,3.3,91.0,,,250.0,18.4,,1013.7,,
2016-12-11 04:00:00,5.5,4.1,91.0,,,250.0,22.3,,1013.9,,
2016-12-11 05:00:00,5.0,3.8,92.0,,,250.0,22.3,,1014.3,,
2016-12-11 06:00:00,5.6,4.1,90.0,,,250.0,24.1,,1014.5,,
2016-12-11 07:00:00,6.6,4.4,86.0,,,250.0,24.1,,1015.0,,
2016-12-11 08:00:00,6.6,4.3,85.0,,,260.0,25.9,,1015.5,,
2016-12-11 09:00:00,7.0,4.5,84.0,,,260.0,22.3,,1016.1,,
2016-12-11 10:00:00,7.4,4.5,82.0,,,260.0,24.1,,1016.4,,
2016-12-11 11:00:00,8.6,4.0,73.0,,,270.0,33.5,,1016.7,,
2016-12-11 12:00:00,8.6,5.0,78.0,,,260.0,29.5,,1017.2,,
2016-12-11 13:00:00,8.7,6.0,83.0,,,260.0,16.6,,1017.6,,
2016-12-11 14:00:00,8.8,6.6,86.0,,,260.0,16.6,,1017.4,,
2016-12-11 15:00:00,9.2,6.3,82.0,,,270.0,18.4,,1017.5,,
2016-12-11 16:00:00,7.7,5.8,88.0,,,240.0,13.0,,1018.3,,
2016-12-11 17:00:00,6.9,5.8,93.0,,,260.0,16.6,,1018.3,,
2016-12-11 18:00:00,6.3,5.3,93.0,,,260.0,14.8,,1018.6,,
2016-12-11 19:00:00,7.3,6.2,93.0,,,260.0,14.8,,1019.3,,
2016-12-11 20:00:00,8.2,6.8,91.0,,,270.0,14.8,,1019.6,,
2016-12-11 21:00:00,7.2,6.0,92.0,,,270.0,14.8,,1019.7,,
2016-12-11 22:00:00,6.7,6.6,99.0,,,260.0,16.6,,1019.9,,
2016-12-11 23:00:00,6.8,6.4,97.0,,,260.0,18.4,,1020.1,,
2016-12-12 00:00:00,8.0,7.2,95.0,,,250.0,16.6,,1020.0,,
2016-12-12 01:00:00,7.6,6.9,95.0,,,260.0,14.8,,1019.8,,
2016-12-12 02:00:00,7.4,6.7,95.0,,,230.0,9.4,,1019.6,,
2016-12-12 03:00:00,7.7,7.1,96.0,,,250.0,18.4,,1019.2,,
2016-12-12 04:00:00,7.6,6.5,93.0,,,270.0,11.2,,1019.2,,
2016-12-12 05:00:00,7.1,6.0,93.0,,,260.0,20.5,,1018.8,,
2016-12-12 06:00:00,6.8,5.7,93.0,,,270.0,9.4,,1018.9,,
2016-12-12 07:00:00,5.7,5.1,96.0,,,250.0,9.4,,1018.9,,
