time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2016-10-30 00:00:00,11.7,10.4,92.0,,,250.0,14.8,,1029.3,,
2016-10-30 01:00:00,11.6,9.8,89.0,,,250.0,9.4,,1029.2,,
2016-10-30 01:00:00,11.6,9.5,87.0,,,240.0,18.4,,1028.6,,
2016-10-30 02:00:00,11.4,9.1,86.0,,,240.0,16.6,,1028.4,,
2016-10-30 03:00:00,10.9,8.3,84.0,,,240.0,16.6,,1028.2,,
2016-10-30 04:00:00,10.3,8.6,89.0,,,250.0,14.8,,1027.8,,
2016-10-30 05:00:00,10.7,8.6,87.0,,,270.0,16.6,,1028.0,,
2016-10-30 06:00:00,10.4,8.7,89.0,,,260.0,14.8,,1027.6,,
2016-10-30 07:00:00,10.5,8.8,89.0,,,270.0,11.2,,1027.4,,17.0
2016-10-30 08:00:00,10.9,9.0,88.0,,,270.0,13.0,,1027.6,,
2016-10-30 09:00:00,10.7,9.5,92.0,,,250.0,14.8,,1027.9,,
2016-10-30 10:00:00,11.2,9.6,90.0,,,260.0,14.8,,1027.9,,
2016-10-30 11:00:00,12.1,9.7,85.0,,,270.0,16.6,,1027.7,,
2016-10-30 12:00:00,13.2,9.8,80.0,,,260.0,25.9,,1027.3,,
2016-10-30 13:00:00,14.3,10.1,76.0,,,260.0,22.3,,1027.1,,
2016-10-30 14:00:00,13.7,9.7,77.0,,,260.0,20.5,,1026.9,,
2016-10-30 15:00:00,14.4,10.0,75.0,,,260.0,20.5,,1026.5,,
2016-10-30 16:00:00,13.5,9.5,77.0,,,270.0,18.4,,1026.5,,
2016-10-30 17:00:00,12.0,9.2,83.0,,,280.0,11.2,,1026.8,,
2016-10-30 18:00:00,11.1,9.0,87.0,,,280.0,3.6,,1027.1,,
2016-10-30 19:00:00,11.8,9.7,87.0,,,280.0,13.0,,1027.1,,
2016-10-30 20:00:00,12.0,9.4,84.0,,,280.0,9.4,,1027.4,,
2016-10-30 21:00:00,11.6,9.3,86.0,,,290.0,9.4,,1027.3,,
2016-10-30 22:00:00,11.1,9.2,88.0,,,260.0,9.4,,1027.1,,
2016-10-30 23:00:00,11.9,9.5,85.0,,,280.0,13.0,,1026.6,,
2016-10-31 00:00:00,11.8,9.5,86.0,,,270.0,14.8,,1026.4,,
2016-10-31 01:00:00,11.5,9.4,87.0,,,260.0,13.0,,1026.4,,
2016-10-31 02:00:00,10.7,9.1,90.0,,,250.0,9.4,,1026.3,,
2016-10-31 03:00:00,10.4,9.5,94.0,,,250.0,16.6,,1025.8,,
2016-10-31 04:00:00,10.5,9.6,94.0,,,260.0,16.6,,1025.4,,
2016-10-31 05:00:00,10.4,9.2,92.0,,,250.0,18.4,,1025.5,,
2016-10-31 06:00:00,10.3,9.1,92.0,,,260.0,9.4,,1025.2,,
2016-10-31 07:00:00,10.1,9.2,94.0,,,260.0,16.6,,1025.4,,
2016-10-31 08:00:00,10.4,9.3,93.0,,,270.0,14.8,,1025.5,,
2016-10-31 09:00:00,10.9,9.7,92.0,,,250.0,14.8,,1025.5,,
2016-10-31 10:00:00,11.6,9.7,88.0,,,260.0,9.4,,1025.2,,
2016-10-31 11:00:00,13.6,10.2,80.0,,,280.0,14.8,,1025.4,,
2016-10-31 12:00:00,13.9,9.7,76.0,,,300.0,13.0,,1025.2,,
2016-10-31 13:00:00,14.5,10.5,77.0,,,280.0,9.4,,1025.0,,
2016-10-31 14:00:00,14.3,10.1,76.0,,,270.0,9.4,,1024.7,,
2016-10-31 15:00:00,13.8,10.8,82.0,,,260.0,9.4,,1024.6,,
2016-10-31 16:00:00,13.2,10.7,85.0,,,260.0,9.4,,1024.6,,
2016-10-31 17:00:00,11.6,10.0,90.0,,,260.0,7.6,,1024.8,,17.0
2016-10-31 18:00:00,11.6,9.8,89.0,,,80.0,18.4,,1025.6,,17.0
2016-10-31 19:00:00,9.6,9.0,96.0,,,60.0,13.0,,1026.4,,8.0
2016-10-31 20:00:00,9.3,8.7,96.0,,,60.0,7.6,,1026.3,,
2016-10-31 21:00:00,8.7,8.1,96.0,,,40.0,7.6,,1027.0,,
2016-10-31 22:00:00,8.6,8.2,97.0,,,110.0,1.8,,1027.0,,
2016-10-31 23:00:00,8.5,7.9,96.0,,,100.0,1.8,,1027.1,,
2016-11-01 00:00:00,8.1,7.5,96.0,,,260.0,5.4,,1027.4,,
2016-11-01 01:00:00,8.0,7.6,97.0,,,260.0,5.4,,1027.3,,
2016-11-01 02:00:00,7.3,6.1,92.0,,,300.0,7.6,,1027.3,,
2016-11-01 03:00:00,6.3,3.8,84.0,,,290.0,7.6,,1027.3,,
2016-11-01 04:00:00,5.2,2.6,83.0,,,280.0,13.0,,1027.4,,
2016-11-01 05:00:00,5.4,1.9,78.0,,,280.0,11.2,,1027.3,,
2016-11-01 06:00:00,4.1,1.8,85.0,,,270.0,11.2,,1027.2,,
2016-11-01 07:00:00,5.5,2.3,80.0,,,310.0,11.2,,1027.4,,
2016-11-01 08:00:00,5.6,2.1,78.0,,,300.0,16.6,,1027.5,,
2016-11-01 09:00:00,6.5,2.6,76.0,,,290.0,13.0,,1027.9,,
2016-11-01 10:00:00,7.6,3.3,74.0,,,300.0,16.6,,1027.9,,
2016-11-01 11:00:00,8.4,3.4,71.0,,,300.0,13.0,,1027.8,,
2016-11-01 12:00:00,9.4,2.7,63.0,,,290.0,16.6,,1027.3,,
2016-11-01 13:00:00,9.9,3.4,64.0,,,300.0,18.4,,1026.8,,
2016-11-01 14:00:00,9.9,2.5,60.0,,,320.0,22.3,,1026.0,,
2016-11-01 15:00:00,9.6,2.7,62.0,,,300.0,20.5,,1026.1,,
2016-11-01 16:00:00,8.9,2.5,64.0,,,280.0,20.5,,1025.4,,
2016-11-01 17:00:00,8.1,2.3,67.0,,,290.0,13.0,,1025.1,,
2016-11-01 18:00:00,7.3,2.4,71.0,,,280.0,14.8,,1025.0,,
2016-11-01 19:00:00,6.3,1.4,71.0,,,270.0,14.8,,1024.9,,
2016-11-01 20:00:00,3.7,0.7,81.0,,,230.0,9.4,,1024.4,,
2016-11-01 21:00:00,6.0,1.3,72.0,,,280.0,16.6,,1024.0,,
2016-11-01 22:00:00,6.2,1.9,74.0,,,290.0,13.0,,1023.9,,
2016-11-01 23:00:00,6.3,2.0,74.0,,,280.0,14.8,,1023.7,,
2016-11-02 00:00:00,6.0,1.5,73.0,,,290.0,16.6,,1023.9,,
2016-11-02 01:00:00,6.0,1.1,71.0,,,290.0,18.4,,1023.5,,
2016-11-02 02:00:00,6.0,1.1,71.0,,,300.0,18.4,,1023.5,,
2016-11-02 03:00:00,5.8,1.3,73.0,,,290.0,18.4,,1023.1,,
2016-11-02 04:00:00,6.0,1.5,73.0,,,290.0,18.4,,1023.0,,
2016-11-02 05:00:00,6.3,1.6,72.0,,,300.0,22.3,,1022.8,,
2016-11-02 06:00:00,6.5,2.2,74.0,,,300.0,16.6,,1023.0,,
2016-11-02 07:00:00,6.3,1.8,73.0,,,300.0,18.4,,1023.1,,
2016-11-02 08:00:00,6.6,2.7,76.0,,,300.0,20.5,,1023.3,,
2016-11-02 09:00:00,7.7,3.6,75.0,,,250.0,14.8,,1023.9,,
2016-11-02 10:00:00,8.7,3.3,69.0,,,290.0,16.6,,1024.1,,
2016-11-02 11:00:00,8.9,3.5,69.0,,,290.0,16.6,,1024.1,,
2016-11-02 12:00:00,8.9,3.9,71.0,,,270.0,14.8,,1023.8,,
2016-11-02 13:00:00,9.6,4.4,70.0,,,280.0,20.5,,1023.6,,
2016-11-02 14:00:00,10.0,3.9,66.0,,,290.0,20.5,,1023.4,,
2016-11-02 15:00:00,9.0,3.6,69.0,,,280.0,13.0,,1023.3,,
2016-11-02 16:00:00,6.9,3.7,80.0,,,230.0,11.2,,1023.4,,
2016-11-02 17:00:00,5.0,2.5,84.0,,,250.0,11.2,,1023.0,,
2016-11-02 18:00:00,4.9,1.9,81.0,,,270.0,11.2,,1023.1,,
2016-11-02 19:00:00,4.3,1.7,83.0,,,270.0,9.4,,1022.9,,
2016-11-02 20:00:00,3.6,1.6,87.0,,,270.0,9.4,,1022.2,,
2016-11-02 21:00:00,3.8,2.3,90.0,,,290.0,9.4,,1022.0,,
2016-11-02 22:00:00,3.3,1.7,89.0,,,270.0,7.6,,1021.6,,
2016-11-02 23:00:00,4.6,2.8,88.0,,,270.0,11.2,,1021.2,,
2016-11-03 00:00:00,4.7,3.0,89.0,,,260.0,13.0,,1020.8,,
2016-11-03 01:00:00,4.5,3.0,90.0,,,270.0,13.0,,1020.3,,
2016-11-03 02:00:00,4.3,3.0,91.0,,,270.0,7.6,,1019.9,,
2016-11-03 03:00:00,4.1,2.8,91.0,,,260.0,11.2,,1019.3,,
2016-11-03 04:00:00,4.8,3.5,91.0,,,270.0,11.2,,1018.6,,
2016-11-03 05:00:00,4.9,3.6,91.0,,,270.0,5.4,,1017.8,,
2016-11-03 06:00:00,4.7,4.0,95.0,,,270.0,9.4,,1016.9,,7.0
2016-11-03 07:00:00,5.8,4.9,94.0,,,290.0,7.6,,1016.3,,8.0
2016-11-03 08:00:00,6.2,5.5,95.0,,,280.0,9.4,,1016.0,,17.0
2016-11-03 09:00:00,6.4,6.0,97.0,,,280.0,7.6,,1015.7,,7.0
2016-11-03 10:00:00,6.6,6.2,97.0,,,250.0,5.4,,1015.2,,
2016-11-03 11:00:00,7.3,6.9,97.0,,,260.0,9.4,,1014.6,,
2016-11-03 12:00:00,8.2,7.0,92.0,,,250.0,14.8,,1013.5,,
2016-11-03 13:00:00,9.1,7.1,87.0,,,240.0,13.0,,1012.6,,8.0
2016-11-03 14:00:00,8.6,6.4,86.0,,,250.0,18.4,,1011.8,,17.0
2016-11-03 15:00:00,8.1,6.7,91.0,,,240.0,16.6,,1010.9,,
2016-11-03 16:00:00,7.9,6.7,92.0,,,240.0,14.8,,1010.2,,
2016-11-03 17:00:00,7.6,6.4,92.0,,,240.0,13.0,,1009.4,,
2016-11-03 18:00:00,7.8,6.6,92.0,,,230.0,16.6,,1008.7,,
2016-11-03 19:00:00,8.2,6.8,91.0,,,250.0,16.6,,1007.9,,
2016-11-03 20:00:00,7.7,6.8,94.0,,,260.0,18.4,,1007.4,,
2016-11-03 21:00:00,7.1,6.5,96.0,,,270.0,13.0,,1007.3,,
2016-11-03 22:00:00,7.5,6.6,94.0,,,250.0,18.4,,1006.9,,
2016-11-03 23:00:00,6.7,6.0,95.0,,,250.0,18.4,,1006.7,,
2016-11-04 00:00:00,6.4,6.0,97.0,,,270.0,16.6,,1006.5,,
2016-11-04 01:00:00,5.8,5.1,95.0,,,250.0,9.4,,1006.3,,
2016-11-04 02:00:00,6.3,5.4,94.0,,,260.0,14.8,,1006.0,,
2016-11-04 03:00:00,4.5,3.5,93.0,,,260.0,14.8,,1005.7,,
2016-11-04 04:00:00,2.7,1.8,94.0,,,250.0,16.6,,1005.3,,
2016-11-04 05:00:00,2.7,1.8,94.0,,,250.0,14.8,,1005.2,,
2016-11-04 06:00:00,2.6,1.7,94.0,,,250.0,16.6,,1004.8,,
2016-11-04 07:00:00,2.9,1.7,92.0,,,290.0,14.8,,1004.7,,
2016-11-04 08:00:00,1.3,0.4,94.0,,,260.0,11.2,,1004.9,,
2016-11-04 09:00:00,3.8,2.2,89.0,,,280.0,13.0,,1004.9,,
2016-11-04 10:00:00,5.6,3.3,85.0,,,280.0,13.0,,1004.8,,
2016-11-04 11:00:00,6.9,2.8,75.0,,,280.0,16.6,,1004.7,,
2016-11-04 12:00:00,7.7,2.8,71.0,,,280.0,18.4,,1004.3,,
2016-11-04 13:00:00,7.6,2.5,70.0,,,290.0,16.6,,1004.0,,
2016-11-04 14:00:00,8.4,2.8,68.0,,,280.0,13.0,,1003.6,,
2016-11-04 15:00:00,8.1,3.0,70.0,,,290.0,11.2,,1003.5,,7.0
2016-11-04 16:00:00,7.3,3.4,76.0,,,300.0,7.6,,1003.6,,17.0
2016-11-04 17:00:00,5.8,4.3,90.0,,,330.0,7.6,,1004.0,,
2016-11-04 18:00:00,5.8,4.4,91.0,,,300.0,13.0,,1004.3,,
2016-11-04 19:00:00,5.4,3.9,90.0,,,320.0,9.4,,1004.6,,
2016-11-04 20:00:00,6.3,3.6,83.0,,,350.0,14.8,,1005.2,,
2016-11-04 21:00:00,6.1,2.9,80.0,,,360.0,24.1,,1005.7,,
2016-11-04 22:00:00,6.1,2.7,79.0,,,10.0,24.1,,1006.1,,
2016-11-04 23:00:00,6.1,2.7,79.0,,,10.0,25.9,,1006.5,,
2016-11-05 00:00:00,5.9,2.5,79.0,,,360.0,20.5,,1007.2,,
2016-11-05 01:00:00,5.3,2.5,82.0,,,350.0,13.0,,1007.6,,
2016-11-05 02:00:00,5.4,2.1,79.0,,,350.0,20.5,,1008.1,,
2016-11-05 03:00:00,5.2,1.3,76.0,,,360.0,25.9,,1008.5,,
2016-11-05 04:00:00,5.1,0.9,74.0,,,340.0,14.8,,1009.0,,
2016-11-05 05:00:00,4.4,0.2,74.0,,,330.0,13.0,,1009.0,,
2016-11-05 06:00:00,4.9,-0.5,68.0,,,350.0,20.5,,1009.4,,
2016-11-05 07:00:00,4.2,-0.4,72.0,,,320.0,14.8,,1009.7,,
2016-11-05 08:00:00,3.8,0.1,77.0,,,340.0,13.0,,1010.2,,
2016-11-05 09:00:00,4.2,1.7,84.0,,,360.0,33.5,,1010.4,,
2016-11-05 10:00:00,5.8,1.3,73.0,,,340.0,11.2,,1010.7,,
2016-11-05 11:00:00,6.0,1.7,74.0,,,350.0,20.5,,1011.0,,
2016-11-05 12:00:00,6.0,1.5,73.0,,,10.0,29.5,,1010.8,,
2016-11-05 13:00:00,6.7,1.4,69.0,,,360.0,20.5,,1010.6,,
2016-11-05 14:00:00,6.2,1.5,72.0,,,360.0,18.4,,1010.4,,
2016-11-05 15:00:00,6.5,0.8,67.0,,,360.0,14.8,,1010.5,,
2016-11-05 16:00:00,5.2,0.8,73.0,,,310.0,18.4,,1010.5,,
2016-11-05 17:00:00,5.2,0.4,71.0,,,340.0,18.4,,1010.3,,
2016-11-05 18:00:00,4.8,0.2,72.0,,,340.0,16.6,,1010.3,,
2016-11-05 19:00:00,4.4,0.5,76.0,,,310.0,13.0,,1010.2,,
2016-11-05 20:00:00,4.3,1.0,79.0,,,300.0,14.8,,1009.8,,
2016-11-05 21:00:00,4.7,0.1,72.0,,,320.0,13.0,,1009.8,,
2016-11-05 22:00:00,4.6,0.4,74.0,,,320.0,13.0,,1009.8,,
2016-11-05 23:00:00,4.5,0.1,73.0,,,330.0,14.8,,1009.8,,
2016-11-06 00:00:00,4.4,0.7,77.0,,,350.0,22.3,,1009.8,,
2016-11-06 01:00:00,4.6,0.7,76.0,,,340.0,20.5,,1009.4,,
2016-11-06 02:00:00,4.9,1.0,76.0,,,350.0,20.5,,1009.2,,
2016-11-06 03:00:00,4.6,1.1,78.0,,,350.0,20.5,,1008.8,,
2016-11-06 04:00:00,5.4,1.0,73.0,,,340.0,22.3,,1008.7,,
2016-11-06 05:00:00,5.0,1.7,79.0,,,350.0,24.1,,1008.7,,
2016-11-06 06:00:00,5.0,1.7,79.0,,,360.0,22.3,,1008.9,,
2016-11-06 07:00:00,5.3,2.0,79.0,,,360.0,20.5,,1010.1,,
2016-11-06 08:00:00,5.0,1.8,80.0,,,360.0,25.9,,1010.8,,
2016-11-06 09:00:00,5.0,1.8,80.0,,,360.0,22.3,,1011.1,,
2016-11-06 10:00:00,6.2,2.3,76.0,,,360.0,22.3,,1011.9,,
2016-11-06 11:00:00,6.8,2.3,73.0,,,10.0,24.1,,1012.3,,
2016-11-06 12:00:00,7.5,3.0,73.0,,,10.0,22.3,,1012.4,,
2016-11-06 13:00:00,7.8,2.9,71.0,,,10.0,25.9,,1012.8,,
2016-11-06 14:00:00,8.3,2.1,65.0,,,10.0,24.1,,1013.2,,
2016-11-06 15:00:00,7.0,2.3,72.0,,,360.0,20.5,,1013.7,,
2016-11-06 16:00:00,6.0,2.6,79.0,,,10.0,16.6,,1014.3,,
2016-11-06 17:00:00,4.8,1.6,80.0,,,340.0,11.2,,1015.0,,
2016-11-06 18:00:00,4.6,1.3,79.0,,,10.0,13.0,,1015.8,,
2016-11-06 19:00:00,4.1,1.6,84.0,,,360.0,13.0,,1016.2,,
2016-11-06 20:00:00,3.5,1.2,85.0,,,320.0,5.4,,1016.8,,
2016-11-06 21:00:00,3.4,1.1,85.0,,,10.0,9.4,,1017.1,,
2016-11-06 22:00:00,3.7,1.3,84.0,,,340.0,11.2,,1017.2,,
2016-11-06 23:00:00,3.8,0.8,81.0,,,310.0,11.2,,1017.3,,
2016-11-07 00:00:00,4.3,0.6,77.0,,,330.0,14.8,,1017.4,,
2016-11-07 01:00:00,3.8,0.8,81.0,,,320.0,11.2,,1017.6,,
2016-11-07 02:00:00,3.8,1.0,82.0,,,310.0,11.2,,1017.6,,
2016-11-07 03:00:00,4.7,1.4,79.0,,,320.0,11.2,,1017.6,,
2016-11-07 04:00:00,4.6,1.5,80.0,,,310.0,11.2,,1017.7,,
2016-11-07 05:00:00,3.9,1.1,82.0,,,340.0,9.4,,1017.7,,
2016-11-07 06:00:00,4.8,1.6,80.0,,,310.0,9.4,,1017.8,,
2016-11-07 07:00:00,5.0,1.7,79.0,,,340.0,9.4,,1017.9,,
2016-11-07 08:00:00,4.8,1.6,80.0,,,360.0,16.6,,1018.4,,
2016-11-07 09:00:00,5.0,1.5,78.0,,,320.0,9.4,,1018.3,,
2016-11-07 10:00:00,5.6,1.3,74.0,,,340.0,11.2,,1018.2,,
2016-11-07 11:00:00,5.7,1.0,72.0,,,350.0,13.0,,1018.1,,
2016-11-07 12:00:00,7.2,0.8,64.0,,,340.0,14.8,,1017.9,,
2016-11-07 13:00:00,6.1,0.6,68.0,,,350.0,13.0,,1017.6,,
2016-11-07 14:00:00,7.3,0.7,63.0,,,330.0,13.0,,1017.4,,
2016-11-07 15:00:00,6.1,0.4,67.0,,,350.0,14.8,,1017.1,,
2016-11-07 16:00:00,5.8,0.6,69.0,,,360.0,16.6,,1016.8,,
2016-11-07 17:00:00,4.1,0.3,76.0,,,300.0,9.4,,1016.9,,
2016-11-07 18:00:00,5.0,0.4,72.0,,,320.0,7.6,,1016.9,,
2016-11-07 19:00:00,4.9,0.7,74.0,,,310.0,13.0,,1016.8,,
2016-11-07 20:00:00,4.7,0.7,75.0,,,310.0,11.2,,1016.7,,
2016-11-07 21:00:00,4.8,0.6,74.0,,,320.0,9.4,,1016.3,,
2016-11-07 22:00:00,4.5,0.6,76.0,,,310.0,11.2,,1015.9,,
2016-11-07 23:00:00,4.5,0.8,77.0,,,310.0,9.4,,1015.5,,
2016-11-08 00:00:00,4.4,0.5,76.0,,,310.0,11.2,,1014.9,,
2016-11-08 01:00:00,4.5,0.3,74.0,,,300.0,11.2,,1014.2,,
2016-11-08 02:00:00,4.2,-0.0,74.0,,,320.0,11.2,,1013.5,,
2016-11-08 03:00:00,4.1,0.3,76.0,,,300.0,7.6,,1013.1,,
2016-11-08 04:00:00,3.3,0.4,81.0,,,260.0,7.6,,1012.5,,
2016-11-08 05:00:00,2.9,0.5,84.0,,,250.0,3.6,,1011.9,,
2016-11-08 06:00:00,2.8,0.0,82.0,,,270.0,9.4,,1011.5,,
2016-11-08 07:00:00,2.1,-0.2,85.0,,,290.0,5.4,,1011.0,,
2016-11-08 08:00:00,1.4,-0.4,88.0,,,280.0,5.4,,1010.6,,
2016-11-08 09:00:00,2.1,-0.2,85.0,,,290.0,1.8,,1010.1,,
2016-11-08 10:00:00,4.3,1.8,84.0,,,280.0,3.6,,1009.7,,
2016-11-08 11:00:00,5.5,1.2,74.0,,,280.0,1.8,,1008.7,,
2016-11-08 12:00:00,5.4,1.3,75.0,,,210.0,1.8,,1007.9,,
2016-11-08 13:00:00,5.6,1.9,77.0,,,230.0,3.6,,1007.3,,
2016-11-08 14:00:00,5.8,1.7,75.0,,,190.0,3.6,,1006.3,,
2016-11-08 15:00:00,5.2,2.4,82.0,,,200.0,7.6,,1005.3,,
2016-11-08 16:00:00,5.1,1.8,79.0,,,140.0,5.4,,1004.4,,
2016-11-08 17:00:00,5.2,1.7,78.0,,,150.0,14.8,,1003.6,,
2016-11-08 18:00:00,5.1,1.9,80.0,,,170.0,14.8,,1003.3,,
2016-11-08 19:00:00,5.1,1.9,80.0,,,160.0,13.0,,1002.9,,
2016-11-08 20:00:00,4.6,1.8,82.0,,,200.0,9.4,,1002.5,,
2016-11-08 21:00:00,4.5,1.9,83.0,,,170.0,7.6,,1001.8,,
2016-11-08 22:00:00,4.6,1.5,80.0,,,150.0,9.4,,1001.4,,
2016-11-08 23:00:00,4.3,1.3,81.0,,,190.0,5.4,,1001.0,,
2016-11-09 00:00:00,3.8,1.2,83.0,,,240.0,13.0,,1000.7,,17.0
2016-11-09 01:00:00,3.7,0.9,82.0,,,240.0,9.4,,1000.4,,
2016-11-09 02:00:00,3.2,1.2,87.0,,,320.0,5.4,,1000.1,,7.0
2016-11-09 03:00:00,2.5,1.3,92.0,,,20.0,7.6,,1000.0,,
2016-11-09 04:00:00,2.5,1.6,94.0,,,20.0,3.6,,999.8,,
2016-11-09 05:00:00,2.4,1.7,95.0,,,340.0,3.6,,999.9,,8.0
2016-11-09 06:00:00,2.4,1.8,96.0,,,10.0,5.4,,1000.2,,7.0
2016-11-09 07:00:00,2.4,1.8,96.0,,,230.0,3.6,,1000.4,,7.0
2016-11-09 08:00:00,2.1,1.5,96.0,,,180.0,1.8,,1000.8,,7.0
2016-11-09 09:00:00,2.8,2.1,95.0,,,120.0,5.4,,1001.1,,7.0
2016-11-09 10:00:00,3.7,2.5,92.0,,,150.0,5.4,,1001.3,,7.0
2016-11-09 11:00:00,4.1,2.5,89.0,,,170.0,5.4,,1001.3,,
2016-11-09 12:00:00,3.7,2.8,94.0,,,20.0,7.6,,1001.1,,
2016-11-09 13:00:00,4.1,3.5,96.0,,,20.0,7.6,,1001.2,,
2016-11-09 14:00:00,4.5,3.5,93.0,,,340.0,5.4,,1001.2,,
2016-11-09 15:00:00,4.5,3.2,91.0,,,340.0,3.6,,1001.5,,
2016-11-09 16:00:00,4.3,3.3,93.0,,,350.0,1.8,,1001.4,,
2016-11-09 17:00:00,4.1,3.4,95.0,,,270.0,3.6,,1001.8,,
2016-11-09 18:00:00,4.0,2.8,92.0,,,290.0,7.6,,1002.1,,
2016-11-09 19:00:00,3.9,2.7,92.0,,,280.0,7.6,,1002.0,,
2016-11-09 20:00:00,3.8,2.6,92.0,,,270.0,7.6,,1002.2,,
2016-11-09 21:00:00,3.5,2.3,92.0,,,300.0,3.6,,1001.9,,
2016-11-09 22:00:00,3.0,2.0,93.0,,,250.0,5.4,,1001.7,,
2016-11-09 23:00:00,2.9,2.2,95.0,,,220.0,5.4,,1001.2,,5.0
2016-11-10 00:00:00,3.2,2.3,94.0,,,210.0,3.6,,1001.0,,
2016-11-10 01:00:00,3.2,2.3,94.0,,,0.0,0.0,,1000.2,,5.0
2016-11-10 02:00:00,3.2,2.6,96.0,,,20.0,1.8,,999.8,,5.0
2016-11-10 03:00:00,3.0,2.4,96.0,,,0.0,0.0,,998.7,,7.0
2016-11-10 04:00:00,3.1,2.7,97.0,,,330.0,5.4,,998.1,,7.0
2016-11-10 05:00:00,3.4,3.1,98.0,,,350.0,5.4,,997.8,,
2016-11-10 06:00:00,3.4,3.1,98.0,,,310.0,5.4,,997.9,,
2016-11-10 07:00:00,3.3,2.7,96.0,,,270.0,14.8,,998.3,,
2016-11-10 08:00:00,1.5,0.9,96.0,,,260.0,16.6,,999.0,,
2016-11-10 09:00:00,1.8,1.5,98.0,,,250.0,18.4,,999.5,,
2016-11-10 10:00:00,4.0,2.4,89.0,,,280.0,14.8,,1000.1,,7.0
2016-11-10 11:00:00,4.7,2.2,84.0,,,300.0,16.6,,1000.9,,
2016-11-10 12:00:00,4.9,2.9,87.0,,,300.0,13.0,,1001.8,,
2016-11-10 13:00:00,5.7,3.7,87.0,,,310.0,11.2,,1002.8,,
2016-11-10 14:00:00,7.2,3.8,79.0,,,340.0,13.0,,1003.8,,
2016-11-10 15:00:00,6.4,2.5,76.0,,,330.0,14.8,,1005.2,,
2016-11-10 16:00:00,6.9,2.8,75.0,,,330.0,13.0,,1006.8,,
2016-11-10 17:00:00,6.5,2.8,77.0,,,340.0,13.0,,1008.1,,
2016-11-10 18:00:00,6.4,2.1,74.0,,,330.0,11.2,,1009.4,,
2016-11-10 19:00:00,4.1,1.0,80.0,,,280.0,9.4,,1010.8,,
2016-11-10 20:00:00,5.2,1.9,79.0,,,310.0,13.0,,1011.9,,
2016-11-10 21:00:00,4.6,1.5,80.0,,,290.0,9.4,,1012.9,,
2016-11-10 22:00:00,4.1,1.8,85.0,,,270.0,11.2,,1014.0,,
2016-11-10 23:00:00,3.5,1.1,84.0,,,290.0,7.6,,1014.7,,
2016-11-11 00:00:00,2.3,0.5,88.0,,,280.0,9.4,,1015.2,,
2016-11-11 01:00:00,2.2,0.4,88.0,,,280.0,13.0,,1016.4,,
2016-11-11 02:00:00,2.9,1.1,88.0,,,270.0,9.4,,1016.6,,
2016-11-11 03:00:00,3.0,0.9,86.0,,,280.0,13.0,,1017.3,,
2016-11-11 04:00:00,2.0,0.4,89.0,,,280.0,11.2,,1017.1,,
2016-11-11 05:00:00,-0.1,-0.9,94.0,,,300.0,9.4,,1017.9,,
2016-11-11 06:00:00,-0.2,-0.9,95.0,,,290.0,9.4,,1017.9,,
2016-11-11 07:00:00,-1.1,-1.9,94.0,,,260.0,5.4,,1018.7,,
2016-11-11 08:00:00,-0.3,-0.9,96.0,,,280.0,7.6,,1019.1,,
2016-11-11 09:00:00,0.0,-0.4,97.0,,,350.0,3.6,,1019.0,,
2016-11-11 10:00:00,1.8,0.9,94.0,,,330.0,1.8,,1019.2,,
2016-11-11 11:00:00,4.2,2.6,89.0,,,290.0,1.8,,1019.0,,
2016-11-11 12:00:00,7.2,4.2,81.0,,,200.0,14.8,,1018.3,,
2016-11-11 13:00:00,7.8,4.2,78.0,,,200.0,18.4,,1017.6,,
2016-11-11 14:00:00,7.4,4.5,82.0,,,220.0,14.8,,1017.1,,
2016-11-11 15:00:00,7.1,4.2,82.0,,,210.0,13.0,,1016.4,,
2016-11-11 16:00:00,7.1,3.7,79.0,,,190.0,16.6,,1015.8,,
2016-11-11 17:00:00,7.2,3.4,77.0,,,170.0,16.6,,1015.0,,
2016-11-11 18:00:00,7.0,3.8,80.0,,,170.0,20.5,,1014.3,,
2016-11-11 19:00:00,7.3,3.7,78.0,,,160.0,20.5,,1013.0,,
2016-11-11 20:00:00,7.5,4.1,79.0,,,160.0,22.3,,1012.0,,8.0
2016-11-11 21:00:00,8.1,4.1,76.0,,,170.0,27.7,,1011.0,,8.0
2016-11-11 22:00:00,7.2,4.8,85.0,,,170.0,22.3,,1010.1,,7.0
2016-11-11 23:00:00,6.7,5.5,92.0,,,170.0,18.4,,1009.4,,7.0
2016-11-12 00:00:00,7.1,5.9,92.0,,,160.0,18.4,,1008.3,,7.0
2016-11-12 01:00:00,7.3,6.1,92.0,,,170.0,16.6,,1007.3,,7.0
2016-11-12 02:00:00,7.5,6.3,92.0,,,180.0,14.8,,1006.5,,8.0
2016-11-12 03:00:00,7.6,6.5,93.0,,,180.0,14.8,,1005.9,,8.0
2016-11-12 04:00:00,7.7,6.8,94.0,,,170.0,9.4,,1005.3,,
2016-11-12 05:00:00,7.3,6.6,95.0,,,50.0,1.8,,1005.2,,
2016-11-12 06:00:00,7.7,7.3,97.0,,,260.0,5.4,,1005.4,,
2016-11-12 07:00:00,7.3,7.0,98.0,,,40.0,5.4,,1005.9,,
2016-11-12 08:00:00,8.5,8.2,98.0,,,270.0,13.0,,1006.7,,
